domain,post_type,page_url,title_ar,document_url,document_format,reference_years,status
economic,economic_statistics,https://bsc.ly/economic_statistics/%d8%aa%d9%82%d8%b1%d9%8a%d8%b1-%d8%ad%d9%88%d9%84-%d9%85%d9%82%d8%a7%d8%b1%d9%86%d8%a9-%d8%a7%d9%84%d8%b1%d9%82%d9%85-%d8%a7%d9%84%d9%82%d9%8a%d8%a7%d8%b3%d9%8a-%d9%84%d8%a3%d8%b3%d8%b9%d8%a7%d8%b1-21/,تقرير حول مقارنة الرقم القياسي لأسعار المستهلك حسب المجاميع الرئيسية والرقم القياسي العام للربع الثالث لسنة 2025 مقارنة بالربع الثاني لسنة 2025,https://bsc.ly/wp-content/uploads/2025/11/%D8%AA%D9%82%D8%B1%D9%8A%D8%B1-%D8%AD%D9%88%D9%84-%D9%85%D9%82%D8%A7%D8%B1%D9%86%D8%A9-%D8%A7%D9%84%D8%B1%D9%82%D9%85-%D8%A7%D9%84%D9%82%D9%8A%D8%A7%D8%B3%D9%8A-%D9%84%D8%A3%D8%B3%D8%B9%D8%A7%D8%B1-%D8%A7%D9%84%D9%85%D8%B3%D8%AA%D9%87%D9%84%D9%83-%D8%AD%D8%B3%D8%A8-%D8%A7%D9%84%D9%85%D8%AC%D8%A7%D9%85%D9%8A%D8%B9-%D8%A7%D9%84%D8%B1%D8%A6%D9%8A%D8%B3%D9%8A%D8%A9-%D9%88%D8%A7%D9%84%D8%B1%D9%82%D9%85-%D8%A7%D9%84%D9%82%D9%8A%D8%A7%D8%B3%D9%8A-%D8%A7%D9%84%D8%B9%D8%A7%D9%85-%D9%84%D9%84%D8%B1%D8%A8%D8%B9-%D8%A7%D9%84%D8%AB%D8%A7%D9%84%D8%AB-%D9%84%D8%B3%D9%86%D8%A9-2025-%D9%85%D9%82%D8%A7%D8%B1%D9%86%D8%A9-%D8%A8%D8%A7%D9%84%D8%B1%D8%A8%D8%B9-%D8%A7%D9%84%D8%AB_compressed.pdf,pdf,2025,document_linked
economic,economic_statistics,https://bsc.ly/economic_statistics/%d8%aa%d9%82%d8%b1%d9%8a%d8%b1-%d8%ad%d9%88%d9%84-%d8%a7%d9%84%d8%aa%d8%b6%d8%ae%d9%85-%d9%88%d8%a7%d9%84%d8%a3%d8%b1%d9%82%d8%a7%d9%85-%d8%a7%d9%84%d9%82%d9%8a%d8%a7%d8%b3%d9%8a%d8%a9-%d9%84%d8%a3-62/,تقرير حول التضخم والأرقام القياسية لأسعار المستهلك عن شهر أكتوبر 2025,https://bsc.ly/wp-content/uploads/2025/11/%D8%AA%D9%82%D8%B1%D9%8A%D8%B1-%D8%AD%D9%88%D9%84-%D8%A7%D9%84%D8%AA%D8%B6%D8%AE%D9%85-%D9%88%D8%A7%D9%84%D8%A3%D8%B1%D9%82%D8%A7%D9%85-%D8%A7%D9%84%D9%82%D9%8A%D8%A7%D8%B3%D9%8A%D8%A9-%D9%84%D8%A3%D8%B3%D8%B9%D8%A7%D8%B1-%D8%A7%D9%84%D9%85%D8%B3%D8%AA%D9%87%D9%84%D9%83-%D8%B9%D9%86-%D8%B4%D9%87%D8%B1-%D8%A3%D9%83%D8%AA%D9%88%D8%A8%D8%B1-2025-1.pdf,pdf,2025,document_linked
economic,economic_statistics,https://bsc.ly/economic_statistics/%d8%aa%d9%82%d8%b1%d9%8a%d8%b1-%d8%ad%d9%88%d9%84-%d8%a7%d9%84%d8%aa%d8%b6%d8%ae%d9%85-%d9%88%d8%a7%d9%84%d8%a3%d8%b1%d9%82%d8%a7%d9%85-%d8%a7%d9%84%d9%82%d9%8a%d8%a7%d8%b3%d9%8a%d8%a9-%d9%84%d8%a3-66/,تقرير حول التضخم والأرقام القياسية لأسعار المستهلك عن شهر أكتوبر لسنة 2025 مقارنة بأسعار سنة الأساس 2024=100,https://bsc.ly/wp-content/uploads/2025/11/%D8%AA%D9%82%D8%B1%D9%8A%D8%B1-%D8%AD%D9%88%D9%84-%D8%A7%D9%84%D8%AA%D8%B6%D8%AE%D9%85-%D9%88%D8%A7%D9%84%D8%A3%D8%B1%D9%82%D8%A7%D9%85-%D8%A7%D9%84%D9%82%D9%8A%D8%A7%D8%B3%D9%8A%D8%A9-%D9%84%D8%A3%D8%B3%D8%B9%D8%A7%D8%B1-%D8%A7%D9%84%D9%85%D8%B3%D8%AA%D9%87%D9%84%D9%83-%D8%B9%D9%86-%D8%B4%D9%87%D8%B1-%D8%A3%D9%83%D8%AA%D9%88%D8%A8%D8%B1-%D9%84%D8%B3%D9%86%D8%A9-2025-%D9%85%D9%82%D8%A7%D8%B1%D9%86%D8%A9-%D8%A8%D8%A3%D8%B3%D8%B9%D8%A7%D8%B1-%D8%B3%D9%86%D8%A9-%D8%A7%D9%84%D8%A3%D8%B3%D8%A7%D8%B3-2024100-1.pdf,pdf,2024;2025,document_linked
economic,economic_statistics,https://bsc.ly/economic_statistics/%d8%aa%d9%82%d8%b1%d9%8a%d8%b1-%d8%ad%d9%88%d9%84-%d8%a7%d9%84%d8%aa%d8%b6%d8%ae%d9%85-%d9%88%d8%a7%d9%84%d8%a3%d8%b1%d9%82%d8%a7%d9%85-%d8%a7%d9%84%d9%82%d9%8a%d8%a7%d8%b3%d9%8a%d8%a9-%d9%84%d8%a3-67/,تقرير حول التضخم والأرقام القياسية لأسعار المستهلك عن شهر نوفمبر 2025,https://bsc.ly/wp-content/uploads/2025/12/%D8%AA%D9%82%D8%B1%D9%8A%D8%B1-%D8%AD%D9%88%D9%84-%D8%A7%D9%84%D8%AA%D8%B6%D8%AE%D9%85-%D9%88%D8%A7%D9%84%D8%A3%D8%B1%D9%82%D8%A7%D9%85-%D8%A7%D9%84%D9%82%D9%8A%D8%A7%D8%B3%D9%8A%D8%A9-%D9%84%D8%A3%D8%B3%D8%B9%D8%A7%D8%B1-%D8%A7%D9%84%D9%85%D8%B3%D8%AA%D9%87%D9%84%D9%83-%D8%B9%D9%86-%D8%B4%D9%87%D8%B1-%D9%86%D9%88%D9%81%D9%85%D8%A8%D8%B1-2025.pdf,pdf,2025,document_linked
economic,economic_statistics,https://bsc.ly/economic_statistics/%d8%aa%d9%82%d8%b1%d9%8a%d8%b1-%d8%ad%d9%88%d9%84-%d8%a7%d9%84%d8%aa%d8%b6%d8%ae%d9%85-%d9%88%d8%a7%d9%84%d8%a3%d8%b1%d9%82%d8%a7%d9%85-%d8%a7%d9%84%d9%82%d9%8a%d8%a7%d8%b3%d9%8a%d8%a9-%d9%84%d8%a3-68/,تقرير حول التضخم والأرقام القياسية لأسعار المستهلك عن شهر نوفمبر لسنة 2025 مقارنة بأسعار سنة الأساس 2024=100,https://bsc.ly/wp-content/uploads/2025/12/%D8%AA%D9%82%D8%B1%D9%8A%D8%B1-%D8%AD%D9%88%D9%84-%D8%A7%D9%84%D8%AA%D8%B6%D8%AE%D9%85-%D9%88%D8%A7%D9%84%D8%A3%D8%B1%D9%82%D8%A7%D9%85-%D8%A7%D9%84%D9%82%D9%8A%D8%A7%D8%B3%D9%8A%D8%A9-%D9%84%D8%A3%D8%B3%D8%B9%D8%A7%D8%B1-%D8%A7%D9%84%D9%85%D8%B3%D8%AA%D9%87%D9%84%D9%83-%D8%B9%D9%86-%D8%B4%D9%87%D8%B1-%D9%86%D9%88%D9%81%D9%85%D8%A8%D8%B1-%D9%84%D8%B3%D9%86%D8%A9-2025-%D9%85%D9%82%D8%A7%D8%B1%D9%86%D8%A9-%D8%A8%D8%A3%D8%B3%D8%B9%D8%A7%D8%B1-%D8%B3%D9%86%D8%A9-%D8%A7%D9%84%D8%A3%D8%B3%D8%A7%D8%B3-2024100.pdf,pdf,2024;2025,document_linked
economic,economic_statistics,https://bsc.ly/economic_statistics/%d8%aa%d9%82%d8%b1%d9%8a%d8%b1-%d8%ad%d9%88%d9%84-%d8%a7%d9%84%d8%aa%d8%b6%d8%ae%d9%85-%d9%88%d8%a7%d9%84%d8%a3%d8%b1%d9%82%d8%a7%d9%85-%d8%a7%d9%84%d9%82%d9%8a%d8%a7%d8%b3%d9%8a%d8%a9-%d9%84%d8%a3-69/,تقرير حول التضخم والأرقام القياسية لأسعار المستهلك عن شهر ديسمبر 2025,https://bsc.ly/wp-content/uploads/2026/01/%D8%AA%D9%82%D8%B1%D9%8A%D8%B1-%D8%AD%D9%88%D9%84-%D8%A7%D9%84%D8%AA%D8%B6%D8%AE%D9%85-%D9%88%D8%A7%D9%84%D8%A3%D8%B1%D9%82%D8%A7%D9%85-%D8%A7%D9%84%D9%82%D9%8A%D8%A7%D8%B3%D9%8A%D8%A9-%D9%84%D8%A3%D8%B3%D8%B9%D8%A7%D8%B1-%D8%A7%D9%84%D9%85%D8%B3%D8%AA%D9%87%D9%84%D9%83-%D8%B9%D9%86-%D8%B4%D9%87%D8%B1-%D8%AF%D9%8A%D8%B3%D9%85%D8%A8%D8%B1-2025.pdf,pdf,2025;2026,document_linked
economic,economic_statistics,https://bsc.ly/economic_statistics/%d8%aa%d9%82%d8%b1%d9%8a%d8%b1-%d8%ad%d9%88%d9%84-%d8%a7%d9%84%d8%aa%d8%b6%d8%ae%d9%85-%d9%88%d8%a7%d9%84%d8%a3%d8%b1%d9%82%d8%a7%d9%85-%d8%a7%d9%84%d9%82%d9%8a%d8%a7%d8%b3%d9%8a%d8%a9-%d9%84%d8%a3-70/,تقرير حول التضخم والأرقام القياسية لأسعار المستهلك عن شهر ديسمبر لسنة 2025 مقارنة بأسعار سنة الأساس 2024=100,https://bsc.ly/wp-content/uploads/2026/01/%D8%AA%D9%82%D8%B1%D9%8A%D8%B1-%D8%AD%D9%88%D9%84-%D8%A7%D9%84%D8%AA%D8%B6%D8%AE%D9%85-%D9%88%D8%A7%D9%84%D8%A3%D8%B1%D9%82%D8%A7%D9%85-%D8%A7%D9%84%D9%82%D9%8A%D8%A7%D8%B3%D9%8A%D8%A9-%D9%84%D8%A3%D8%B3%D8%B9%D8%A7%D8%B1-%D8%A7%D9%84%D9%85%D8%B3%D8%AA%D9%87%D9%84%D9%83-%D8%B9%D9%86-%D8%B4%D9%87%D8%B1-%D8%AF%D9%8A%D8%B3%D9%85%D8%A8%D8%B1-%D9%84%D8%B3%D9%86%D8%A9-2025-%D9%85%D9%82%D8%A7%D8%B1%D9%86%D8%A9-%D8%A8%D8%A3%D8%B3%D8%B9%D8%A7%D8%B1-%D8%B3%D9%86%D8%A9-%D8%A7%D9%84%D8%A3%D8%B3%D8%A7%D8%B3-2024100.pdf,pdf,2024;2025;2026,document_linked
economic,economic_statistics,https://bsc.ly/economic_statistics/%d8%a7%d8%ad%d8%b5%d8%a7%d8%a1%d8%a7%d8%aa-%d8%a7%d9%84%d8%aa%d8%ac%d8%a7%d8%b1%d8%a9-%d8%a7%d9%84%d8%ae%d8%a7%d8%b1%d8%ac%d9%8a%d8%a9-2024%d9%85/,إحصاءات التجارة الخارجية 2024م,https://bsc.ly/wp-content/uploads/2026/01/%D8%A5%D8%AD%D8%B5%D8%A7%D8%A1%D8%A7%D8%AA-%D8%A7%D9%84%D8%AA%D8%AC%D8%A7%D8%B1%D8%A9-%D8%A7%D9%84%D8%AE%D8%A7%D8%B1%D8%AC%D9%8A%D8%A9-2024%D9%85.pdf,pdf,2024;2026,document_linked
economic,economic_statistics,https://bsc.ly/economic_statistics/%d9%86%d8%b4%d8%b1%d8%a9-%d8%a7%d9%84%d8%a7%d8%b1%d9%82%d8%a7%d9%85-%d8%a7%d9%84%d9%82%d9%8a%d8%a7%d8%b3%d9%8a%d8%a9-%d9%84%d9%84%d8%aa%d8%ac%d8%a7%d8%b1%d8%a9-%d8%a7%d9%84%d8%ae%d8%a7%d8%b1%d8%ac/,الارقام القياسية للتجارة الخارجية 2019,https://bsc.ly/wp-content/uploads/2026/01/%D8%A7%D9%84%D8%A7%D8%B1%D9%82%D8%A7%D9%85-%D8%A7%D9%84%D9%82%D9%8A%D8%A7%D8%B3%D9%8A%D8%A9-%D9%84%D9%84%D8%AA%D8%AC%D8%A7%D8%B1%D8%A9-%D8%A7%D9%84%D8%AE%D8%A7%D8%B1%D8%AC%D9%8A%D8%A9-2019-2023.pdf,pdf,2019;2023;2026,document_linked
economic,economic_statistics,https://bsc.ly/economic_statistics/%d8%a7%d9%84%d9%83%d8%aa%d8%a7%d8%a8-%d8%a7%d9%84%d8%a7%d8%ad%d8%b5%d8%a7%d8%a6%d9%8a-2023/,الكتاب الاحصائي 2023م,https://bsc.ly/wp-content/uploads/2026/01/%D8%A7%D9%84%D9%83%D8%AA%D8%A7%D8%A8-%D8%A7%D9%84%D8%A7%D8%AD%D8%B5%D8%A7%D8%A6%D9%8A-2023-1.pdf,pdf,2023;2026,document_linked
economic,economic_statistics,https://bsc.ly/economic_statistics/%d8%a7%d9%84%d9%83%d8%aa%d8%a7%d8%a8-%d8%a7%d9%84%d8%a5%d8%ad%d8%b5%d8%a7%d8%a6%d9%8a-2022%d9%85/,الكتاب الإحصائي 2022م,https://bsc.ly/wp-content/uploads/2026/03/%D8%A7%D9%84%D9%83%D8%AA%D8%A7%D8%A8-%D8%A7%D9%84%D8%A5%D8%AD%D8%B5%D8%A7%D8%A6%D9%8A-2022.pdf,pdf,2022;2026,document_linked
economic,economic_statistics,https://bsc.ly/economic_statistics/%d8%a5%d8%ad%d8%b5%d8%a7%d8%a1%d8%a7%d8%aa-%d8%a7%d9%84%d8%aa%d8%ac%d8%a7%d8%b1%d8%a9-%d8%a7%d9%84%d8%ae%d8%a7%d8%b1%d8%ac%d9%8a%d8%a9-2020%d9%85/,إحصاءات التجارة الخارجية 2020م,https://bsc.ly/wp-content/uploads/2026/03/%D8%A5%D8%AD%D8%B5%D8%A7%D8%A1%D8%A7%D8%AA-%D8%A7%D9%84%D8%AA%D8%AC%D8%A7%D8%B1%D8%A9-%D8%A7%D9%84%D8%AE%D8%A7%D8%B1%D8%AC%D9%8A%D8%A9-2020%D9%85.pdf,pdf,2020;2026,document_linked
economic,economic_statistics,https://bsc.ly/economic_statistics/%d8%a5%d8%ad%d8%b5%d8%a7%d8%a1%d8%a7%d8%aa-%d8%a7%d9%84%d8%aa%d8%ac%d8%a7%d8%b1%d8%a9-%d8%a7%d9%84%d8%ae%d8%a7%d8%b1%d8%ac%d9%8a%d8%a9-2019%d9%85/,إحصاءات التجارة الخارجية 2019م,https://bsc.ly/wp-content/uploads/2026/03/%D8%A5%D8%AD%D8%B5%D8%A7%D8%A1%D8%A7%D8%AA-%D8%A7%D9%84%D8%AA%D8%AC%D8%A7%D8%B1%D8%A9-%D8%A7%D9%84%D8%AE%D8%A7%D8%B1%D8%AC%D9%8A%D8%A9-2019%D9%85.pdf,pdf,2019;2026,document_linked
economic,economic_statistics,https://bsc.ly/economic_statistics/%d8%aa%d9%82%d8%b1%d9%8a%d8%b1-%d8%ad%d9%88%d9%84-%d8%a7%d9%84%d8%aa%d8%b6%d8%ae%d9%85-%d9%88%d8%a7%d9%84%d8%a3%d8%b1%d9%82%d8%a7%d9%85-%d8%a7%d9%84%d9%82%d9%8a%d8%a7%d8%b3%d9%8a%d8%a9-%d9%84%d8%a3-71/,تقرير حول التضخم والأرقام القياسية لأسعار المستهلك عن شهر يناير لسنة 2026 مقارنة بأسعار شهر يناير لسنة 2025,https://bsc.ly/wp-content/uploads/2026/04/%D8%AA%D9%82%D8%B1%D9%8A%D8%B1-%D8%AD%D9%88%D9%84-%D8%A7%D9%84%D8%AA%D8%B6%D8%AE%D9%85-%D9%88%D8%A7%D9%84%D8%A3%D8%B1%D9%82%D8%A7%D9%85-%D8%A7%D9%84%D9%82%D9%8A%D8%A7%D8%B3%D9%8A%D8%A9-%D9%84%D8%A3%D8%B3%D8%B9%D8%A7%D8%B1-%D8%A7%D9%84%D9%85%D8%B3%D8%AA%D9%87%D9%84%D9%83-%D8%B9%D9%86-%D8%B4%D9%87%D8%B1-%D9%8A%D9%86%D8%A7%D9%8A%D8%B1-%D9%84%D8%B3%D9%86%D8%A9-2026-%D9%85%D9%82%D8%A7%D8%B1%D9%86%D8%A9-%D8%A8%D8%A3%D8%B3%D8%B9%D8%A7%D8%B1-%D8%B4%D9%87%D8%B1-%D9%8A%D9%86%D8%A7%D9%8A%D8%B1-%D9%84%D8%B3%D9%86%D8%A9-2025.pdf,pdf,2025;2026,document_linked
economic,economic_statistics,https://bsc.ly/economic_statistics/%d8%aa%d9%82%d8%b1%d9%8a%d8%b1-%d8%ad%d9%88%d9%84-%d8%a7%d9%84%d8%aa%d8%b6%d8%ae%d9%85-%d9%88%d8%a7%d9%84%d8%a3%d8%b1%d9%82%d8%a7%d9%85-%d8%a7%d9%84%d9%82%d9%8a%d8%a7%d8%b3%d9%8a%d8%a9-%d9%84%d8%a3-72/,تقرير حول التضخم والأرقام القياسية لأسعار المستهلك عن شهر فبراير لسنة 2026 مقارنة بأسعار شهر فبراير لسنة 2025,https://bsc.ly/wp-content/uploads/2026/04/%D8%AA%D9%82%D8%B1%D9%8A%D8%B1-%D8%AD%D9%88%D9%84-%D8%A7%D9%84%D8%AA%D8%B6%D8%AE%D9%85-%D9%88%D8%A7%D9%84%D8%A3%D8%B1%D9%82%D8%A7%D9%85-%D8%A7%D9%84%D9%82%D9%8A%D8%A7%D8%B3%D9%8A%D8%A9-%D9%84%D8%A3%D8%B3%D8%B9%D8%A7%D8%B1-%D8%A7%D9%84%D9%85%D8%B3%D8%AA%D9%87%D9%84%D9%83-%D8%B9%D9%86-%D8%B4%D9%87%D8%B1-%D9%81%D8%A8%D8%B1%D8%A7%D9%8A%D8%B1-%D9%84%D8%B3%D9%86%D8%A9-2026-%D9%85%D9%82%D8%A7%D8%B1%D9%86%D8%A9-%D8%A8%D8%A3%D8%B3%D8%B9%D8%A7%D8%B1-%D8%B4%D9%87%D8%B1-%D9%81%D8%A8%D8%B1%D8%A7%D9%8A%D8%B1-%D9%84%D8%B3%D9%86%D8%A9-2025.pdf,pdf,2025;2026,document_linked
economic,economic_statistics,https://bsc.ly/economic_statistics/%d8%aa%d9%82%d8%b1%d9%8a%d8%b1-%d8%ad%d9%88%d9%84-%d8%a7%d9%84%d8%aa%d8%b6%d8%ae%d9%85-%d9%88%d8%a7%d9%84%d8%a3%d8%b1%d9%82%d8%a7%d9%85-%d8%a7%d9%84%d9%82%d9%8a%d8%a7%d8%b3%d9%8a%d8%a9-%d9%84%d8%a3-73/,تقرير حول التضخم والأرقام القياسية لأسعار المستهلك عن شهر مارس لسنة 2026 مقارنة بأسعار شهر مارس لسنة 2025,https://bsc.ly/wp-content/uploads/2026/04/%D8%AA%D9%82%D8%B1%D9%8A%D8%B1-%D8%AD%D9%88%D9%84-%D8%A7%D9%84%D8%AA%D8%B6%D8%AE%D9%85-%D9%88%D8%A7%D9%84%D8%A3%D8%B1%D9%82%D8%A7%D9%85-%D8%A7%D9%84%D9%82%D9%8A%D8%A7%D8%B3%D9%8A%D8%A9-%D9%84%D8%A3%D8%B3%D8%B9%D8%A7%D8%B1-%D8%A7%D9%84%D9%85%D8%B3%D8%AA%D9%87%D9%84%D9%83-%D8%B9%D9%86-%D8%B4%D9%87%D8%B1-%D9%85%D8%A7%D8%B1%D8%B3-%D9%84%D8%B3%D9%86%D8%A9-2026-%D9%85%D9%82%D8%A7%D8%B1%D9%86%D8%A9-%D8%A8%D8%A3%D8%B3%D8%B9%D8%A7%D8%B1-%D8%B4%D9%87%D8%B1-%D9%85%D8%A7%D8%B1%D8%B3-%D9%84%D8%B3%D9%86%D8%A9-2025.pdf,pdf,2025;2026,document_linked
economic,economic_statistics,https://bsc.ly/economic_statistics/%d8%aa%d9%82%d8%b1%d9%8a%d8%b1-%d8%ad%d9%88%d9%84-%d8%a7%d9%84%d8%aa%d8%b6%d8%ae%d9%85-%d9%88%d8%a7%d9%84%d8%a3%d8%b1%d9%82%d8%a7%d9%85-%d8%a7%d9%84%d9%82%d9%8a%d8%a7%d8%b3%d9%8a%d8%a9-%d9%84%d8%a3-74/,تقرير حول التضخم والأرقام القياسية لأسعار المستهلك عن شهر أبريل 2026,https://bsc.ly/wp-content/uploads/2026/05/%D8%AA%D9%82%D8%B1%D9%8A%D8%B1-%D8%AD%D9%88%D9%84-%D8%A7%D9%84%D8%AA%D8%B6%D8%AE%D9%85-%D9%88%D8%A7%D9%84%D8%A3%D8%B1%D9%82%D8%A7%D9%85-%D8%A7%D9%84%D9%82%D9%8A%D8%A7%D8%B3%D9%8A%D8%A9-%D9%84%D8%A3%D8%B3%D8%B9%D8%A7%D8%B1-%D8%A7%D9%84%D9%85%D8%B3%D8%AA%D9%87%D9%84%D9%83-%D8%B9%D9%86-%D8%B4%D9%87%D8%B1-%D8%A3%D8%A8%D8%B1%D9%8A%D9%84-2026.pdf,pdf,2026,document_linked
economic,economic_statistics,https://bsc.ly/economic_statistics/%d8%aa%d9%82%d8%b1%d9%8a%d8%b1-%d8%ad%d9%88%d9%84-%d8%a7%d9%84%d8%aa%d8%b6%d8%ae%d9%85-%d9%88%d8%a7%d9%84%d8%a3%d8%b1%d9%82%d8%a7%d9%85-%d8%a7%d9%84%d9%82%d9%8a%d8%a7%d8%b3%d9%8a%d8%a9-%d9%84%d8%a3-75/,تقرير حول التضخم والأرقام القياسية لأسعار المستهلك عن شهر أبريل لسنة 2026 مقارنة بشهر أبريل لسنة 2025,https://bsc.ly/wp-content/uploads/2026/05/%D8%AA%D9%82%D8%B1%D9%8A%D8%B1-%D8%AD%D9%88%D9%84-%D8%A7%D9%84%D8%AA%D8%B6%D8%AE%D9%85-%D9%88%D8%A7%D9%84%D8%A3%D8%B1%D9%82%D8%A7%D9%85-%D8%A7%D9%84%D9%82%D9%8A%D8%A7%D8%B3%D9%8A%D8%A9-%D9%84%D8%A3%D8%B3%D8%B9%D8%A7%D8%B1-%D8%A7%D9%84%D9%85%D8%B3%D8%AA%D9%87%D9%84%D9%83-%D8%B9%D9%86-%D8%B4%D9%87%D8%B1-%D8%A3%D8%A8%D8%B1%D9%8A%D9%84-%D9%84%D8%B3%D9%86%D8%A9-2026-%D9%85%D9%82%D8%A7%D8%B1%D9%86%D8%A9-%D8%A8%D8%A3%D8%B3%D8%B9%D8%A7%D8%B1-%D8%B4%D9%87%D8%B1-%D8%A3%D8%A8%D8%B1%D9%8A%D9%84-%D9%84%D8%B3%D9%86%D8%A9-2025.pdf,pdf,2025;2026,document_linked
economic,economic_statistics,https://bsc.ly/economic_statistics/%d8%a7%d9%84%d9%83%d8%aa%d8%a7%d8%a8-%d8%a7%d9%84%d8%a5%d8%ad%d8%b5%d8%a7%d8%a6%d9%8a-2024%d9%85/,الكتاب الإحصائي 2024م,https://bsc.ly/wp-content/uploads/2026/05/%D8%A7%D9%84%D9%83%D8%AA%D8%A7%D8%A8-%D8%A7%D9%84%D8%A5%D8%AD%D8%B5%D8%A7%D8%A6%D9%8A-2024.pdf,pdf,2024;2026,document_linked
economic,economic_statistics,https://bsc.ly/economic_statistics/%d8%aa%d9%82%d8%b1%d9%8a%d8%b1-%d8%ad%d9%88%d9%84-%d8%a7%d9%84%d8%aa%d8%b6%d8%ae%d9%85-%d9%88%d8%a7%d9%84%d8%a3%d8%b1%d9%82%d8%a7%d9%85-%d8%a7%d9%84%d9%82%d9%8a%d8%a7%d8%b3%d9%8a%d8%a9-%d9%84%d8%a3-76/,تقرير حول التضخم والأرقام القياسية لأسعار المستهلك عن شهر مايو 2026,https://bsc.ly/wp-content/uploads/2026/06/%D8%AA%D9%82%D8%B1%D9%8A%D8%B1-%D8%AD%D9%88%D9%84-%D8%A7%D9%84%D8%AA%D8%B6%D8%AE%D9%85-%D9%88%D8%A7%D9%84%D8%A3%D8%B1%D9%82%D8%A7%D9%85-%D8%A7%D9%84%D9%82%D9%8A%D8%A7%D8%B3%D9%8A%D8%A9-%D9%84%D8%A3%D8%B3%D8%B9%D8%A7%D8%B1-%D8%A7%D9%84%D9%85%D8%B3%D8%AA%D9%87%D9%84%D9%83-%D8%B9%D9%86-%D8%B4%D9%87%D8%B1-%D9%85%D8%A7%D9%8A%D9%88-2026-1.pdf,pdf,2026,document_linked
economic,economic_statistics,https://bsc.ly/economic_statistics/%d8%aa%d9%82%d8%b1%d9%8a%d8%b1-%d8%ad%d9%88%d9%84-%d8%a7%d9%84%d8%aa%d8%b6%d8%ae%d9%85-%d9%88%d8%a7%d9%84%d8%a3%d8%b1%d9%82%d8%a7%d9%85-%d8%a7%d9%84%d9%82%d9%8a%d8%a7%d8%b3%d9%8a%d8%a9-%d9%84%d8%a3-77/,تقرير حول التضخم والأرقام القياسية لأسعار المستهلك عن شهر مايو لسنة 2026 مقارنة بأسعار شهر مايو لسنة 2025,https://bsc.ly/wp-content/uploads/2026/06/%D8%AA%D9%82%D8%B1%D9%8A%D8%B1-%D8%AD%D9%88%D9%84-%D8%A7%D9%84%D8%AA%D8%B6%D8%AE%D9%85-%D9%88%D8%A7%D9%84%D8%A3%D8%B1%D9%82%D8%A7%D9%85-%D8%A7%D9%84%D9%82%D9%8A%D8%A7%D8%B3%D9%8A%D8%A9-%D9%84%D8%A3%D8%B3%D8%B9%D8%A7%D8%B1-%D8%A7%D9%84%D9%85%D8%B3%D8%AA%D9%87%D9%84%D9%83-%D8%B9%D9%86-%D8%B4%D9%87%D8%B1-%D9%85%D8%A7%D9%8A%D9%88-%D9%84%D8%B3%D9%86%D8%A9-2026-%D9%85%D9%82%D8%A7%D8%B1%D9%86%D8%A9-%D8%A8%D8%A3%D8%B3%D8%B9%D8%A7%D8%B1-%D8%B4%D9%87%D8%B1-%D9%85%D8%A7%D9%8A%D9%88-%D9%84%D8%B3%D9%86%D8%A9-2025.pdf,pdf,2025;2026,document_linked
economic,economic_statistics,https://bsc.ly/economic_statistics/%d8%aa%d9%82%d8%b1%d9%8a%d8%b1-%d8%ad%d9%88%d9%84-%d8%a7%d9%84%d8%aa%d8%b6%d8%ae%d9%85-%d9%88%d8%a7%d9%84%d8%a3%d8%b1%d9%82%d8%a7%d9%85-%d8%a7%d9%84%d9%82%d9%8a%d8%a7%d8%b3%d9%8a%d8%a9-%d9%84%d8%a3-78/,تقرير حول التضخم والأرقام القياسية لأسعار المستهلك عن شهر يونيو لسنة 2026 مقارنة بشهر يونيو لسنة 2025,https://bsc.ly/wp-content/uploads/2026/07/%D8%AA%D9%82%D8%B1%D9%8A%D8%B1-%D8%AD%D9%88%D9%84-%D8%A7%D9%84%D8%AA%D8%B6%D8%AE%D9%85-%D9%88%D8%A7%D9%84%D8%A3%D8%B1%D9%82%D8%A7%D9%85-%D8%A7%D9%84%D9%82%D9%8A%D8%A7%D8%B3%D9%8A%D8%A9-%D9%84%D8%A3%D8%B3%D8%B9%D8%A7%D8%B1-%D8%A7%D9%84%D9%85%D8%B3%D8%AA%D9%87%D9%84%D9%83-%D8%B9%D9%86-%D8%B4%D9%87%D8%B1-%D9%8A%D9%88%D9%86%D9%8A%D9%88-%D9%84%D8%B3%D9%86%D8%A9-2026-%D9%85%D9%82%D8%A7%D8%B1%D9%86%D8%A9-%D8%A8%D8%B4%D9%87%D8%B1-%D9%8A%D9%88%D9%86%D9%8A%D9%88-%D9%84%D8%B3%D9%86%D8%A9-2025.pdf,pdf,2025;2026,document_linked
